GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008
Id,Id2,Geography,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
1000000US421010362033020,421010362033020,"Block 3020, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",38,38,0,0,0,0,0,0
1000000US421010362033021,421010362033021,"Block 3021, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",55,53,0,0,0,0,2,0
1000000US421010362033022,421010362033022,"Block 3022, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",17,17,0,0,0,0,0,0
1000000US421010362033023,421010362033023,"Block 3023, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010362033024,421010362033024,"Block 3024, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010362033025,421010362033025,"Block 3025, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010362033026,421010362033026,"Block 3026, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011000,421010363011000,"Block 1000, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011001,421010363011001,"Block 1001, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011002,421010363011002,"Block 1002, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011003,421010363011003,"Block 1003, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011004,421010363011004,"Block 1004, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011005,421010363011005,"Block 1005, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",2,2,0,0,0,0,0,0
1000000US421010363011006,421010363011006,"Block 1006, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011007,421010363011007,"Block 1007, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011008,421010363011008,"Block 1008, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011009,421010363011009,"Block 1009, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011010,421010363011010,"Block 1010, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011011,421010363011011,"Block 1011, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011012,421010363011012,"Block 1012, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",639,514,22,1,46,0,35,21
1000000US421010363011013,421010363011013,"Block 1013, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",134,114,9,0,5,0,5,1
1000000US421010363011014,421010363011014,"Block 1014, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",116,92,9,0,5,0,5,5
1000000US421010363011015,421010363011015,"Block 1015, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",83,74,6,0,1,0,0,2
1000000US421010363011016,421010363011016,"Block 1016, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",119,107,0,0,9,0,3,0
1000000US421010363011017,421010363011017,"Block 1017, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",653,565,18,2,20,0,33,15
1000000US421010363011018,421010363011018,"Block 1018, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011019,421010363011019,"Block 1019, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",187,168,6,0,9,0,1,3
1000000US421010363011020,421010363011020,"Block 1020, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011021,421010363011021,"Block 1021, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011022,421010363011022,"Block 1022, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011023,421010363011023,"Block 1023, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011024,421010363011024,"Block 1024, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011025,421010363011025,"Block 1025, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011026,421010363011026,"Block 1026, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011027,421010363011027,"Block 1027, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011028,421010363011028,"Block 1028, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011029,421010363011029,"Block 1029, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011030,421010363011030,"Block 1030, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011031,421010363011031,"Block 1031, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011032,421010363011032,"Block 1032, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011033,421010363011033,"Block 1033, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011034,421010363011034,"Block 1034, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011035,421010363011035,"Block 1035, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011036,421010363011036,"Block 1036, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363011037,421010363011037,"Block 1037, Block Group 1, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363012000,421010363012000,"Block 2000, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",146,67,15,0,60,0,0,4
1000000US421010363012001,421010363012001,"Block 2001, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363012002,421010363012002,"Block 2002, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",86,53,10,0,12,0,0,11
1000000US421010363012003,421010363012003,"Block 2003, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363012004,421010363012004,"Block 2004, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",34,17,4,0,6,0,7,0
1000000US421010363012005,421010363012005,"Block 2005, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",51,49,2,0,0,0,0,0
1000000US421010363012006,421010363012006,"Block 2006, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",34,29,5,0,0,0,0,0
1000000US421010363012007,421010363012007,"Block 2007, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363012008,421010363012008,"Block 2008, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",194,178,4,0,2,0,0,10
1000000US421010363012009,421010363012009,"Block 2009, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",723,602,28,0,61,0,11,21
1000000US421010363012010,421010363012010,"Block 2010, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363012011,421010363012011,"Block 2011, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",104,94,0,0,10,0,0,0
1000000US421010363012012,421010363012012,"Block 2012, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",50,50,0,0,0,0,0,0
1000000US421010363012013,421010363012013,"Block 2013, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",1,1,0,0,0,0,0,0
1000000US421010363012014,421010363012014,"Block 2014, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",48,28,6,0,1,0,4,9
1000000US421010363012015,421010363012015,"Block 2015, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",97,55,2,0,34,0,0,6
1000000US421010363012016,421010363012016,"Block 2016, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",43,20,0,0,21,0,2,0
1000000US421010363012017,421010363012017,"Block 2017, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",22,22,0,0,0,0,0,0
1000000US421010363012018,421010363012018,"Block 2018, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",128,127,0,0,0,0,0,1
1000000US421010363012019,421010363012019,"Block 2019, Block Group 2, Census Tract 363.01, Philadelphia County, Pennsylvania",1,1,0,0,0,0,0,0
1000000US421010363021000,421010363021000,"Block 1000, Block Group 1, Census Tract 363.02, Philadelphia County, Pennsylvania",158,137,4,0,0,0,11,6
1000000US421010363021001,421010363021001,"Block 1001, Block Group 1, Census Tract 363.02, Philadelphia County, Pennsylvania",230,194,23,0,0,0,11,2
1000000US421010363021002,421010363021002,"Block 1002, Block Group 1, Census Tract 363.02, Philadelphia County, Pennsylvania",95,81,12,0,0,0,0,2
1000000US421010363021003,421010363021003,"Block 1003, Block Group 1, Census Tract 363.02, Philadelphia County, Pennsylvania",184,131,25,0,10,0,9,9
1000000US421010363021004,421010363021004,"Block 1004, Block Group 1, Census Tract 363.02, Philadelphia County, Pennsylvania",109,78,9,0,12,0,7,3
1000000US421010363021005,421010363021005,"Block 1005, Block Group 1, Census Tract 363.02, Philadelphia County, Pennsylvania",601,218,252,6,19,0,65,41
1000000US421010363021006,421010363021006,"Block 1006, Block Group 1, Census Tract 363.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363021007,421010363021007,"Block 1007, Block Group 1, Census Tract 363.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363021008,421010363021008,"Block 1008, Block Group 1, Census Tract 363.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363022000,421010363022000,"Block 2000, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",199,174,17,0,4,0,0,4
1000000US421010363022001,421010363022001,"Block 2001, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",134,106,10,0,5,0,10,3
1000000US421010363022002,421010363022002,"Block 2002, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",325,298,11,0,0,0,9,7
1000000US421010363022003,421010363022003,"Block 2003, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",352,303,9,0,7,0,18,15
1000000US421010363022004,421010363022004,"Block 2004, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",121,101,8,0,6,0,6,0
1000000US421010363022005,421010363022005,"Block 2005, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",296,173,100,1,12,0,3,7
1000000US421010363022006,421010363022006,"Block 2006, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",192,182,1,1,6,0,1,1
1000000US421010363022007,421010363022007,"Block 2007, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",164,154,2,1,1,0,6,0
1000000US421010363022008,421010363022008,"Block 2008, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",128,97,12,0,11,0,5,3
1000000US421010363022009,421010363022009,"Block 2009, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",168,143,10,0,0,0,0,15
1000000US421010363022010,421010363022010,"Block 2010, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363022011,421010363022011,"Block 2011, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",83,26,47,0,0,0,6,4
1000000US421010363022012,421010363022012,"Block 2012, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363022013,421010363022013,"Block 2013, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363022014,421010363022014,"Block 2014, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363022015,421010363022015,"Block 2015, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363022016,421010363022016,"Block 2016, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363022017,421010363022017,"Block 2017, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363022018,421010363022018,"Block 2018, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",4,0,2,0,0,1,0,1
1000000US421010363022019,421010363022019,"Block 2019, Block Group 2, Census Tract 363.02, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363031000,421010363031000,"Block 1000, Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",439,414,7,1,9,0,0,8
1000000US421010363031001,421010363031001,"Block 1001, Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",7,7,0,0,0,0,0,0
1000000US421010363031002,421010363031002,"Block 1002, Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",121,119,0,0,2,0,0,0
1000000US421010363031003,421010363031003,"Block 1003, Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",88,84,0,1,2,0,0,1
1000000US421010363031004,421010363031004,"Block 1004, Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",631,503,78,0,20,0,19,11
1000000US421010363031005,421010363031005,"Block 1005, Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",143,143,0,0,0,0,0,0
1000000US421010363031006,421010363031006,"Block 1006, Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363031007,421010363031007,"Block 1007, Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",139,134,0,0,4,0,0,1
1000000US421010363031008,421010363031008,"Block 1008, Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",364,335,7,0,6,0,11,5
1000000US421010363031009,421010363031009,"Block 1009, Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",112,108,0,0,3,0,0,1
1000000US421010363031010,421010363031010,"Block 1010, Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",32,32,0,0,0,0,0,0
1000000US421010363031011,421010363031011,"Block 1011, Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",22,21,1,0,0,0,0,0
1000000US421010363031012,421010363031012,"Block 1012, Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",2,2,0,0,0,0,0,0
1000000US421010363032000,421010363032000,"Block 2000, Block Group 2, Census Tract 363.03, Philadelphia County, Pennsylvania",483,470,0,0,2,0,4,7
1000000US421010363032001,421010363032001,"Block 2001, Block Group 2, Census Tract 363.03, Philadelphia County, Pennsylvania",5,2,0,0,0,0,3,0
1000000US421010363032002,421010363032002,"Block 2002, Block Group 2, Census Tract 363.03, Philadelphia County, Pennsylvania",148,148,0,0,0,0,0,0
1000000US421010363032003,421010363032003,"Block 2003, Block Group 2, Census Tract 363.03, Philadelphia County, Pennsylvania",210,202,0,0,0,0,8,0
1000000US421010363032004,421010363032004,"Block 2004, Block Group 2, Census Tract 363.03, Philadelphia County, Pennsylvania",197,194,2,0,0,0,1,0
1000000US421010363032005,421010363032005,"Block 2005, Block Group 2, Census Tract 363.03, Philadelphia County, Pennsylvania",4,0,1,0,0,1,0,2
1000000US421010363032006,421010363032006,"Block 2006, Block Group 2, Census Tract 363.03, Philadelphia County, Pennsylvania",332,303,8,0,12,0,8,1
1000000US421010363032007,421010363032007,"Block 2007, Block Group 2, Census Tract 363.03, Philadelphia County, Pennsylvania",99,91,0,0,7,0,0,1
1000000US421010363033000,421010363033000,"Block 3000, Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",666,635,5,1,11,0,5,9
1000000US421010363033001,421010363033001,"Block 3001, Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363033002,421010363033002,"Block 3002, Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",90,90,0,0,0,0,0,0
1000000US421010363033003,421010363033003,"Block 3003, Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",107,100,0,0,6,0,1,0
1000000US421010363033004,421010363033004,"Block 3004, Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",54,52,0,0,0,0,2,0
1000000US421010363033005,421010363033005,"Block 3005, Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",259,259,0,0,0,0,0,0
1000000US421010363033006,421010363033006,"Block 3006, Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363033007,421010363033007,"Block 3007, Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",158,131,3,0,13,0,1,10
1000000US421010363033008,421010363033008,"Block 3008, Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",86,84,0,0,2,0,0,0
1000000US421010363033009,421010363033009,"Block 3009, Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",66,65,0,1,0,0,0,0
1000000US421010363033010,421010363033010,"Block 3010, Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",140,140,0,0,0,0,0,0
1000000US421010363034000,421010363034000,"Block 4000, Block Group 4, Census Tract 363.03, Philadelphia County, Pennsylvania",295,281,5,0,7,0,0,2
1000000US421010363034001,421010363034001,"Block 4001, Block Group 4, Census Tract 363.03, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010363034002,421010363034002,"Block 4002, Block Group 4, Census Tract 363.03, Philadelphia County, Pennsylvania",74,70,0,0,1,0,0,3
1000000US421010363034003,421010363034003,"Block 4003, Block Group 4, Census Tract 363.03, Philadelphia County, Pennsylvania",491,483,0,0,0,0,0,8
1000000US421010363034004,421010363034004,"Block 4004, Block Group 4, Census Tract 363.03, Philadelphia County, Pennsylvania",92,83,0,0,8,0,0,1
1000000US421010363034005,421010363034005,"Block 4005, Block Group 4, Census Tract 363.03, Philadelphia County, Pennsylvania",94,94,0,0,0,0,0,0
1000000US421010363034006,421010363034006,"Block 4006, Block Group 4, Census Tract 363.03, Philadelphia County, Pennsylvania",238,229,0,0,9,0,0,0
1000000US421010363034007,421010363034007,"Block 4007, Block Group 4, Census Tract 363.03, Philadelphia County, Pennsylvania",131,126,0,0,0,0,3,2
1000000US421010363034008,421010363034008,"Block 4008, Block Group 4, Census Tract 363.03, Philadelphia County, Pennsylvania",105,102,3,0,0,0,0,0
1000000US421010363034009,421010363034009,"Block 4009, Block Group 4, Census Tract 363.03, Philadelphia County, Pennsylvania",2,0,0,0,2,0,0,0
1000000US421010364001000,421010364001000,"Block 1000, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001001,421010364001001,"Block 1001, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001002,421010364001002,"Block 1002, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",2,2,0,0,0,0,0,0
1000000US421010364001003,421010364001003,"Block 1003, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",42,33,1,0,7,0,0,1
1000000US421010364001004,421010364001004,"Block 1004, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001005,421010364001005,"Block 1005, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",10,10,0,0,0,0,0,0
1000000US421010364001006,421010364001006,"Block 1006, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",31,29,0,0,0,0,2,0
1000000US421010364001007,421010364001007,"Block 1007, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001008,421010364001008,"Block 1008, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001009,421010364001009,"Block 1009, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001010,421010364001010,"Block 1010, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",2,0,2,0,0,0,0,0
1000000US421010364001011,421010364001011,"Block 1011, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001012,421010364001012,"Block 1012, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001013,421010364001013,"Block 1013, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",192,92,99,0,0,0,1,0
1000000US421010364001014,421010364001014,"Block 1014, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001015,421010364001015,"Block 1015, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001016,421010364001016,"Block 1016, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001017,421010364001017,"Block 1017, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001018,421010364001018,"Block 1018, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001019,421010364001019,"Block 1019, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001020,421010364001020,"Block 1020, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001021,421010364001021,"Block 1021, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",322,292,25,0,2,0,0,3
1000000US421010364001022,421010364001022,"Block 1022, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001023,421010364001023,"Block 1023, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001024,421010364001024,"Block 1024, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001025,421010364001025,"Block 1025, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",102,76,25,0,1,0,0,0
1000000US421010364001026,421010364001026,"Block 1026, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001027,421010364001027,"Block 1027, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001028,421010364001028,"Block 1028, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001029,421010364001029,"Block 1029, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001030,421010364001030,"Block 1030, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001031,421010364001031,"Block 1031, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001032,421010364001032,"Block 1032, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001033,421010364001033,"Block 1033, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001034,421010364001034,"Block 1034, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001035,421010364001035,"Block 1035, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001036,421010364001036,"Block 1036, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010364001037,421010364001037,"Block 1037, Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010365011000,421010365011000,"Block 1000, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",8,5,3,0,0,0,0,0
1000000US421010365011001,421010365011001,"Block 1001, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",184,132,36,0,6,0,5,5
1000000US421010365011002,421010365011002,"Block 1002, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",255,235,4,1,4,0,2,9
1000000US421010365011003,421010365011003,"Block 1003, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010365011004,421010365011004,"Block 1004, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",95,80,10,1,0,0,2,2
1000000US421010365011005,421010365011005,"Block 1005, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",20,16,2,0,0,0,2,0
1000000US421010365011006,421010365011006,"Block 1006, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",98,82,15,0,0,0,1,0
1000000US421010365011007,421010365011007,"Block 1007, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010365011008,421010365011008,"Block 1008, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",68,48,1,1,4,0,0,14
1000000US421010365011009,421010365011009,"Block 1009, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",41,41,0,0,0,0,0,0
1000000US421010365011010,421010365011010,"Block 1010, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",54,54,0,0,0,0,0,0
1000000US421010365011011,421010365011011,"Block 1011, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",22,14,0,0,8,0,0,0
1000000US421010365011012,421010365011012,"Block 1012, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010365011013,421010365011013,"Block 1013, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010365011014,421010365011014,"Block 1014, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",309,254,48,0,2,0,3,2
1000000US421010365011015,421010365011015,"Block 1015, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",317,213,66,0,16,0,12,10
1000000US421010365011016,421010365011016,"Block 1016, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010365011017,421010365011017,"Block 1017, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",262,192,46,0,10,0,11,3
1000000US421010365011018,421010365011018,"Block 1018, Block Group 1, Census Tract 365.01, Philadelphia County, Pennsylvania",20,16,0,0,4,0,0,0
